objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance
PSO J053.3357-00.0504,-999,-999,-999,107930533356549909,3507903000028680,365441587376135,0,9424770251442,10793,1,1245,91,0.521776672007308,3507903,85086,3,436527104,52,53.33563091,-0.05041112,0.0010000000474974,0.0010000000474974,53.33567193787232,-0.0504065056491947,0.017323238775134,0.017323238775134,56098.40970623124,1.911579132080078,0.5971256203843572,0.8021472554986643,-0.000879759374518,50.93214449074698,-18.655851068200068,184.86842638769176,-42.64027927131488,-999,4,22,0,1,11,9,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.998269021511078,21.83690071105957,0.1594589948654174,-999.0,1,21.83690071105957,21.83690071105957,-999.0,-999.0,-999.0,1,22.553600311279297,0.1594589948654174,-999.0,1,114992,0.9985820055007936,21.410600662231445,0.0616989992558956,0.199085995554924,10,21.130800247192383,21.693300247192383,21.357200622558597,0.1025639995932579,0.3409630060195923,9,21.27560043334961,0.0689819976687431,0.2841120064258575,10,115000,0.9994400143623352,20.915000915527344,0.0531699992716312,0.1934449970722198,8,20.59980010986328,21.141599655151367,20.592300415039062,0.1338009983301162,0.5872039794921875,8,20.71269989013672,0.0969170033931732,0.325433999300003,8,115000,0.9969080090522766,20.65530014038086,0.1743369996547699,-999.0,1,20.65530014038086,20.65530014038086,20.382200241088867,0.2609780132770538,-999.0,1,20.25919914245605,0.1743369996547699,-999.0,1,114992,0.0448437817168155
PSO J053.3361-00.0573,-999,-999,-999,107930533360891636,3507903000028729,365441587376184,0,9424770245347,10793,1,1245,91,0.536310853004745,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.33609737,-0.05730587,0.2857399880886078,0.2857399880886078,55936.3919213,-999.0,0.597119596684369,0.80215159845479,-0.0010001759454651,50.93075486004776,-18.6626361104002,184.87615052753236,-42.64421458183141,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.743619978427887,20.18099975585937,0.2853440046310425,-999.0,1,20.18099975585937,20.18099975585937,-999.0,-999.0,-999.0,0,21.630300521850582,0.2853440046310425,-999.0,1,4120,0.0517248911322914
PSO J053.3363-00.0570,-999,-999,-999,107930533362861942,3507903000028748,365441587376203,0,9424770245373,10793,1,1245,91,0.785828398341153,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.33629641,-0.05704942,0.3306800127029419,0.3306800127029419,55936.38121528,-999.0,0.5971168127507698,0.8021536763686686,-0.0009957000508271,50.93102609777657,-18.662437750032687,184.87604419547577,-42.64389951700698,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7583730220794678,20.21769905090332,0.3303380012512207,-999.0,1,20.21769905090332,20.21769905090332,-999.0,-999.0,-999.0,0,21.382999420166016,0.3303380012512207,-999.0,1,4120,0.0514634962540841
PSO J053.3367-00.0561,-999,-999,-999,107930533366483081,3507903000028793,365441587376248,0,9424770248510,10793,1,1245,91,0.106769160466985,3507903,85086,3,277348352,33,-999.0,-999.0,-999.0,-999.0,53.33666046,-0.05610742,0.1657000035047531,0.1657000035047531,56637.29506944,-999.0,0.5971117256518258,0.8021574833789169,-0.0009792590572894,50.93164734428852,-18.661617100061413,184.87534473964013,-42.643030507402806,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.1028880029916763,21.145700454711918,0.1650149971246719,-999.0,1,21.145700454711918,21.145700454711918,19.701000213623047,0.1169100031256675,-999.0,1,20.46529960632324,0.1650149971246719,-999.0,1,16781336,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0505143969796529
PSO J053.3372-00.0567,-999,-999,-999,107930533372042370,3507903000028850,365441587376305,0,9424770244980,10793,1,1245,91,0.694645881368449,3507903,85086,3,310456320,37,-999.0,-999.0,-999.0,-999.0,53.3372433,-0.05670879,0.1222200021147728,0.1222200021147728,56637.30925926,-999.0,0.5971035595223342,0.8021635491537369,-0.0009897549387255,50.93208375509844,-18.662345381769526,184.87647728304103,-42.6429449803059,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0367200002074241,21.12619972229004,0.1212920024991035,-999.0,1,21.12619972229004,21.12619972229004,19.947200775146484,0.0998760014772415,-999.0,1,20.534900665283203,0.1212920024991035,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0511094346489006
PSO J053.3377-00.0561,-999,-999,-999,107930533377223121,3507903000028909,365441587376364,0,9424770248211,10793,1,1245,91,0.405281614889653,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.33774548,-0.056069,0.2410299926996231,0.2410299926996231,55076.6384375,-999.0,0.597096535342915,0.8021687913687685,-0.0009785885021121,50.93276616974784,-18.661851915907025,184.87621673553448,-42.64215454798415,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4867799878120422,20.08289909362793,0.2405640035867691,-999.0,1,20.08289909362793,20.08289909362793,-999.0,-999.0,-999.0,0,20.7450008392334,0.2405640035867691,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0504695970006602
PSO J053.3398-00.0583,-999,-999,-999,107930533397980385,3507903000029177,365441587376632,0,9424772144817,10793,1,1245,91,0.778023357296384,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.33980732,-0.05834826,0.2235500067472458,0.2235500067472458,55936.3919213,-999.0,0.5970676444774993,0.8021902460405013,-0.0010183690737886,50.93426985701931,-18.664575272606925,184.88038527505736,-42.64194590713135,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8106799721717834,19.910499572753903,0.2230429947376251,-999.0,1,19.910499572753903,19.910499572753903,-999.0,-999.0,-999.0,0,20.575199127197266,0.2230429947376251,-999.0,1,4120,0.0527986993833753
PSO J053.3404-00.0581,-999,-999,-999,107930533403930652,3507903000029247,365441587376702,0,9424772144968,10793,1,1245,91,0.812282140191907,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34040368,-0.05812468,0.3509199917316437,0.3509199917316437,55936.38121528,-999.0,0.5970592972597808,0.8021964637248341,-0.0010144668686627,50.93493838078814,-18.66450832832034,184.88064832762063,-42.64133912086048,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6632779836654663,20.153099060058597,0.350596010684967,-999.0,1,20.153099060058597,20.153099060058597,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,0.0526048796543339
PSO J053.3407-00.0561,-999,-999,-999,107930533406673130,3507903000029277,365441587376732,0,9424772151599,10793,1,1245,91,0.343244827672136,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34067314,-0.05607447,0.3181999921798706,0.3181999921798706,55507.38936343,-999.0,0.5970555458431598,0.8021993002712048,-0.0009786839715764,50.93575618460051,-18.662591128162397,184.87868600480803,-42.63985850483856,-999,0,1,1,0,0,0,0,0.5843409895896912,22.20369911193848,0.3178420066833496,-999.0,1,22.20369911193848,22.20369911193848,-999.0,-999.0,-999.0,0,22.801700592041016,0.3178420066833496,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0505741132959609
PSO J053.3420-00.0566,-999,-999,-999,107930533420132536,3507903000029451,365441587376906,0,9424772152651,10793,1,1245,91,0.999648865312011,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34203848,-0.05655613,0.2398400008678436,0.2398400008678436,56210.61555556,-999.0,0.5970364245891645,0.8022135210566397,-0.0009870905203909,50.93702384990608,-18.66339966264897,184.88034904970456,-42.63908424856346,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7663559913635254,21.220800399780277,0.2393729984760284,-999.0,1,21.220800399780277,21.220800399780277,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0511578437570383
PSO J053.3422-00.0553,-999,-999,-999,107930533421704035,3507903000029467,365441587376922,0,9424772153180,10793,1,1245,91,0.28431312486931,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.34220936,-0.05532557,0.1861300021409988,0.1861300021409988,56526.60967593,-999.0,0.5970340445694285,0.8022153184876265,-0.0009656132069848,50.93752403655342,-18.66225122456576,184.87917897241283,-42.63818838217494,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4205940067768097,21.2992000579834,0.1855210065841674,-999.0,1,21.2992000579834,21.2992000579834,21.30120086669922,0.2716119885444641,-999.0,1,21.317699432373047,0.1855210065841674,-999.0,1,536,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0499480767975418
PSO J053.3434-00.0509,-999,-999,-999,107930533434159386,3507903000029620,365441587377075,0,9424772859535,10793,1,1245,91,0.915575532164029,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.3434303,-0.05085619,0.2729800045490265,0.2729800045490265,55610.27267361,-999.0,0.597016992841118,0.8022280987420373,-0.0008876078439698,50.939954030188105,-18.658230568822425,184.87543463136663,-42.63446302601807,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7312840223312378,20.660999298095703,0.2725639939308166,-999.0,1,20.660999298095703,20.660999298095703,-999.0,-999.0,-999.0,0,24.30660057067871,0.2725639939308166,-999.0,1,4120,0.0456430847012058
PSO J053.3437-00.0578,-999,-999,-999,107930533437191039,3507903000029660,365441587377115,0,9424772147825,10793,1,1245,91,0.148397200879079,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34373389,-0.05780645,0.3084200024604797,0.3084200024604797,55804.6319213,-999.0,0.5970126734371821,0.8022311698323193,-0.0010089127102265,50.93842542789139,-18.665035044874493,184.8831104576068,-42.6385264539796,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4469150006771087,21.67350006103516,0.3080520033836365,-999.0,1,21.67350006103516,21.67350006103516,-999.0,-999.0,-999.0,0,23.654199600219727,0.3080520033836365,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0525773220271615
PSO J053.3441-00.0568,-999,-999,-999,107930533440082305,3507903000029692,365441587377147,0,9424772148277,10793,1,1245,91,0.275684220973108,3507903,85086,3,1375809536,164,53.34393656,-0.05679314,0.0010000000474974,0.0010000000474974,53.34406698,-0.05676073,0.0245999991893768,0.0245999991893768,56637.29799769,22.506200790405277,0.5970080205362174,0.8022346552008923,-0.0009906614622945,50.93904245432377,-18.664106201474283,184.88227417499309,-42.63761761013384,-999,1,2,0,0,2,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.14512600004673,18.947599411010746,4.999999873689376e-06,-999.0,1,18.945199966430664,18.945199966430664,19.113100051879883,1.2000000424450263e-05,-999.0,2,19.010900497436523,4.999999873689376e-06,-999.0,2,16892472,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0515804760041647
PSO J053.3445-00.0552,-999,-999,-999,107930533444844154,3507903000029759,365441587377214,0,9424772147111,10793,1,1245,91,0.426191714057877,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34449043,-0.05522129,0.2823399901390075,0.2823399901390075,55507.38936343,-999.0,0.5970021072022567,0.8022390884884469,-0.0009637931784877,50.93988242575749,-18.662722046347763,184.8809868121455,-42.63633220757438,-999,0,1,1,0,0,0,0,0.7025070190429688,22.09779930114746,0.281944990158081,-999.0,1,22.09779930114746,22.09779930114746,-999.0,-999.0,-999.0,0,21.983699798583984,0.281944990158081,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0501112613693625
PSO J053.3447-00.0566,-999,-999,-999,107930533446952519,3507903000029793,365441587377248,0,9424772146548,10793,1,1245,91,0.71945882376233,3507903,85086,3,302067712,36,-999.0,-999.0,-999.0,-999.0,53.34474506,-0.05657759,0.1697500050067901,0.1697500050067901,56715.22607639,-999.0,0.5969985281523722,0.8022417231088403,-0.0009874650678659,50.93978377775115,-18.664098872838064,184.8826491202536,-42.63697166150327,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.98342102766037,19.92460060119629,0.1690859943628311,-999.0,1,19.92460060119629,19.92460060119629,-999.0,-999.0,-999.0,1,20.00900077819824,0.1690859943628311,-999.0,1,280,0.0514898587849572
PSO J053.3458-00.0549,-999,-999,-999,107930533457894501,3507903000029945,365441587377400,0,9424772864917,10793,1,1245,91,0.655418879031594,3507903,85086,3,268513280,32,-999.0,-999.0,-999.0,-999.0,53.3458258,-0.05493657,0.0250899996608495,0.0250899996608495,56526.60967593,-999.0,0.5969834124237905,0.8022530061941899,-0.0009588238793375,50.94132223983116,-18.66278112519623,184.88180629263985,-42.63510712672596,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.9950860142707824,18.7721004486084,0.0201120004057884,-999.0,1,18.7721004486084,18.7721004486084,19.492900848388672,0.0525420010089874,-999.0,1,19.31180000305176,0.0201120004057884,-999.0,1,24,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0500341489522535
PSO J053.3459-00.0584,-999,-999,-999,107930533458970351,3507903000029961,365441587377416,0,9424772148607,10793,1,1245,91,0.675060083787013,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.3459119,-0.05837992,0.3809800148010254,0.3809800148010254,55804.6319213,-999.0,0.5969821713765561,0.8022538556200363,-0.0010189216447431,50.94049923988058,-18.66613613830833,184.8855551282589,-42.63717062553723,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4264839887619018,21.86520004272461,0.3806819915771484,-999.0,1,21.86520004272461,21.86520004272461,-999.0,-999.0,-999.0,0,23.270999908447266,0.3806819915771484,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0534460474661541
PSO J053.3466-00.0555,-999,-999,-999,107930533465663859,3507903000030054,365441587377509,0,9424772864375,10793,1,1245,91,0.82559296845048,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34657602,-0.0554612,0.3666799962520599,0.3666799962520599,55433.56357639,-999.0,0.5969729025587444,0.8022608158351877,-0.0009679803959429,50.94195002784675,-18.66347704680392,184.8829975648728,-42.63484257082106,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0194049999117851,20.31559944152832,0.3663690090179443,-999.0,1,20.31559944152832,20.31559944152832,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,4120,0.0506805029167288
PSO J053.3467-00.0586,-999,-999,-999,107930533466400153,3507903000030065,365441587377520,0,9424772145941,10793,1,1245,91,0.745189028554772,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34665627,-0.05855043,0.2537499964237213,0.2537499964237213,55610.27267361,-999.0,0.5969717468660363,0.8022616089337693,-0.0010218976041014,50.94121474644919,-18.66648778035149,184.88636340118205,-42.63669146660245,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6696929931640625,20.518400192260746,0.2533020079135895,-999.0,1,20.518400192260746,20.518400192260746,-999.0,-999.0,-999.0,0,20.97760009765625,0.2533020079135895,-999.0,1,4120,0.0537362567104978
PSO J053.3467-00.0523,-999,-999,-999,107930533467217689,3507903000030071,365441587377526,0,9424772873664,10793,1,1245,91,0.523753563429931,3507903,85086,3,268959744,32,-999.0,-999.0,-999.0,-999.0,53.34672822,-0.05226842,0.2335299998521804,0.2335299998521804,55507.37824074,-999.0,0.5969708027120316,0.8022624436545254,-0.0009122558972836,50.942950192937424,-18.660424326338475,184.87971693906252,-42.63274691088802,-999,0,1,1,0,0,0,0,0.7794970273971558,22.27510070800781,0.2330459952354431,-999.0,1,22.27510070800781,22.27510070800781,21.738300323486328,0.2405229955911636,-999.0,1,22.097900390625,0.2330459952354431,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0475720657869613
